,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,date
0,0.4205441757806142,0.4093100447210477,0.3420096807538057,0.38079878801244393,0.3560372001842659,0.35217141840250593,0.3673159646264306,0.4082607394452086,0.39777117521521155,0.39667245372922155,0.4460585396534854,0.433765023790725,0.39178292923210084,0.3785640951042654,0.39255522779584606,2017-01-01
1,0.39823463576005097,0.39214241933047395,0.3308514747526521,0.3635203613618394,0.3402178293711061,0.33646449557722435,0.35340001323503023,0.39131326316286075,0.3810610391043846,0.3786337566784014,0.4261250152228689,0.41195521021001913,0.3732431013771062,0.36588228829912095,0.3728667242431545,2017-01-08
2,0.3765890980566811,0.3751032200931353,0.32013458856875077,0.3468214368203693,0.3249215278288381,0.32137373277767933,0.33969132920487366,0.3746853080223835,0.36476009090856276,0.36092544755643724,0.4067822189576926,0.39041812136473586,0.355584650531901,0.3537173475637128,0.35368514555582087,2017-01-15
3,0.356359503476701,0.3585495670173699,0.3100934018759649,0.3309302724185105,0.31045696380864074,0.30753837113268123,0.3265274423725134,0.3587686206425752,0.349205866863094,0.3441073916982095,0.388363943804407,0.3696855854291001,0.3392885097958659,0.34236225364537537,0.3355131612033817,2017-01-22
4,0.3382977928263068,0.34283858011151597,0.3009622943481576,0.3160751261867396,0.2971328055616929,0.29559765177104025,0.3142458825745019,0.34395494764223444,0.33473590320332625,0.3287394544385983,0.3712039827094621,0.3502894305773369,0.3248356122683811,0.33210998729144287,0.31885344065537324,2017-01-29
5,0.3231455482185165,0.32834306263823443,0.2929901752666035,0.30251273347454943,0.28527519261023027,0.28618944122113277,0.3032110412811141,0.3306474512246824,0.3217029196623777,0.31539341522318065,0.3556541528807242,0.33277357741850916,0.3127117825265976,0.32326581091244355,0.30421380143532295,2017-02-05
6,0.31145452388110534,0.3157232208125171,0.28669221574704085,0.29093587336838744,0.27553043366965696,0.2799264158170771,0.29427956193262267,0.3194584895054482,0.3107378806537191,0.3048593851344628,0.34239657452555294,0.3179035460716919,0.30348225744854296,0.3163600541268246,0.292196401557921,2017-02-12
7,0.3036101905117333,0.30589101720969386,0.28281682428080834,0.28237814914108944,0.2688252960592666,0.27739918603886204,0.2887392859209242,0.31118366994050023,0.30271548457977593,0.29811872721605337,0.3324027033653887,0.3066389711758035,0.29777675245505997,0.31212019867216617,0.2834860384766486,2017-02-19
8,0.2999923948864155,0.2997669291271663,0.282120297745569,0.2778822343649219,0.26609603256700787,0.2791976160710701,0.28789263830408773,0.306624797712854,0.2985186732381856,0.2961592728974731,0.32665378081878244,0.299946052571072,0.2962268470021685,0.3112803942228505,0.27877030461649277,2017-02-26
9,0.30098091282578415,0.29827114308810376,0.28535869983865964,0.278488871338071,0.2682786218893647,0.2859113060192607,0.29304164067704824,0.3065834084763278,0.29903010893738285,0.29996849278265625,0.32613071461896825,0.29879069865468205,0.2994630475524411,0.3145746089325072,0.27873655999943914,2017-03-05
10,0.3068649943211526,0.3019528719504967,0.2929905996698755,0.2847618471059268,0.27595935315611975,0.29779294042970456,0.3049735709570272,0.31151716892049885,0.3047758779129851,0.3100735113534798,0.33138869229682233,0.30376699088078646,0.3077074007428015,0.3225052243441956,0.2837756617819844,2017-03-12
11,0.31766604230859846,0.3102636948413219,0.30459434188908374,0.296165554461571,0.2886898569759174,0.31409834095221795,0.3229526878377341,0.32086630916294917,0.3152270321436409,0.32563938489415495,0.3417232840627929,0.3143688523012562,0.32015979998200766,0.3348894055037591,0.29340117695948525,2017-03-19
12,0.3333561575243794,0.3224531511171821,0.31958624956943016,0.31201001085495617,0.3058313159380678,0.3338998382003966,0.3459629101822963,0.33388378131989505,0.3296604250579798,0.34558045586868585,0.3561982042841741,0.3298877014851903,0.33586284799699717,0.35141819069923236,0.3069651910624893,2017-03-26
13,0.3539074407047535,0.3377707801346801,0.33738264578406063,0.3316052337360349,0.326744912631881,0.35626976278783656,0.3729881568538414,0.3498225375075528,0.34735291008463154,0.36881106674107716,0.37387716732826015,0.3496149570016879,0.35385914751470765,0.37178261821865033,0.32381978962154445,2017-04-02
14,0.3792101096152826,0.35540326685773,0.3573360586110763,0.35416475263041397,0.35073666699540135,0.38026048209110586,0.4029470617153995,0.3678914784479544,0.3675202989071184,0.3942014044046625,0.3937964884035362,0.3727901109177253,0.37315646325602414,0.39559496033038877,0.34327216631554014,2017-04-09
15,0.4081506302397143,0.37376680382526367,0.37801699345154466,0.3781477805454078,0.37643639475684415,0.40467964673349593,0.43395797091918165,0.3867595065578885,0.38863013088938353,0.42008038041357826,0.41465661368196877,0.398016121005222,0.3924480889684095,0.42150194626124093,0.36407921387912884,2017-04-16
16,0.4389423784118666,0.39076091115655015,0.3974715513961558,0.40165861640172906,0.40202046647877465,0.4281708065724138,0.4636025782447489,0.40473341526781564,0.4086481732073664,0.4444139409894812,0.43493276419097915,0.4234691014958344,0.41026050299277483,0.44750283688736164,0.38462880737568855,2017-04-23
17,0.46978630801563254,0.40427557372669376,0.41373615559857363,0.42279949104900977,0.4256568843452548,0.44937448296827154,0.4894526734953513,0.4201133152485455,0.4255309327781932,0.46516133379041835,0.4530960044041187,0.4473172891785265,0.42511865201741444,0.47158494398799744,0.4033020116084347,2017-04-30
18,0.49888395209409236,0.41220489270075333,0.4248505769218726,0.43968897753531216,0.44551519786995986,0.46693195171055824,0.5090839765068331,0.4312019358005001,0.4372382976604617,0.4802851950353104,0.4676195671126438,0.4677311024865114,0.4355568963703865,0.4917378289012489,0.4184815557584394,2017-05-07
19,0.5245552106155399,0.4132842450039152,0.4295387816599562,0.4511774690305046,0.4600811954396114,0.4796386766809708,0.5208754161197757,0.4368371943770128,0.4424211840941743,0.4884407054810613,0.4774198397799354,0.4833268381667913,0.44073815575107056,0.5064108114748612,0.42889032987056797,2017-05-14
20,0.5453819399501391,0.40811082470923205,0.42803892068922034,0.45712596040416287,0.46854052984278993,0.4866313535518692,0.5249834932494808,0.4370414268203112,0.44125981437898254,0.48981570777451605,0.48239395008182817,0.49370756083704626,0.4408381507010974,0.5150706975198085,0.43400402985817643,2017-05-21
21,0.5599811122150385,0.3975314059703741,0.4207921241692851,0.45746937228659396,0.4701726720037815,0.48709242075715187,0.5218029956818061,0.43199574247909955,0.43413941716013593,0.4848035007634627,0.4825704957590712,0.4986086131987611,0.436124389170177,0.5173206887487896,0.4333992666732233,2017-05-28
22,0.5669696995273873,0.38239276294101177,0.4082395222597705,0.4521426253081049,0.4642570928468721,0.48020431673071723,0.5117287112026089,0.42188125070208193,0.421445221082884,0.4737973832956891,0.4779780745524136,0.4977653379534208,0.42686437910801933,0.512763986874503,0.426652651267667,2017-06-04
23,0.5651954753456842,0.36357484961822567,0.3909192583098524,0.44128671663869773,0.4502938925866967,0.46537961594112975,0.49526902733701145,0.40698284577587596,0.40366740058483885,0.4572945864994688,0.468744312084129,0.49100972260740006,0.41344171869453183,0.5011853822919962,0.4134965091746007,2017-06-11
24,0.5554909408470874,0.3422429431022133,0.3702037202413794,0.4259418753186572,0.4296804267378052,0.4440098994103497,0.47390920873759323,0.38847789878923206,0.38219858943006246,0.4366860853467486,0.45584840347011835,0.47900483139308936,0.3968706965537364,0.48393119917746114,0.39500220080260784,2017-06-18
25,0.5397003950439672,0.31970777585984805,0.3478905869844989,0.4073935416208649,0.4047812559317269,0.41849562939264495,0.44963252396625397,0.3679987581498978,0.3588914877102465,0.41381847805580807,0.44070366693651275,0.4628374046090582,0.37837875943247445,0.46314381876041744,0.37292371550506725,2017-06-25
26,0.5196762014044152,0.2972812396986574,0.3257809272181658,0.38692716129963584,0.3779686498329303,0.3912453093514489,0.4244262108862067,0.34718139862685193,0.33560246243986025,0.3905419943544717,0.42472688085383026,0.4435975594309131,0.35919352115383907,0.44097196718103265,0.3490204834761146,2017-07-02
27,0.49727227990518963,0.27627337524362583,0.30567100199733194,0.3658448743507138,0.35161119091059584,0.36466196000703316,0.4002729662586552,0.3276590120580745,0.3141823611865493,0.36870305146553584,0.40933166876500876,0.4223802999144471,0.3405419965159598,0.4195604197845201,0.3250508822341941,2017-07-09
28,0.4744588484942117,0.2578559079412917,0.2889978601671707,0.34573656657522733,0.3278019647218205,0.34073894685589945,0.3788161884124701,0.3108568574662912,0.2960696338993147,0.34986320690669154,0.39569593432604805,0.40064576412540864,0.32363590740316506,0.40075875957472545,0.302694636316356,2017-07-16
29,0.4534009609783021,0.24296884159832255,0.27659675658866545,0.32843480196662006,0.30817251242225363,0.32078333341887666,0.36113084356351155,0.29785184068931436,0.28201183417330544,0.33510678815666,0.38460267588056685,0.3804658050006814,0.30967079032429684,0.3859220290850478,0.28349970165671057,2017-07-23
30,0.43628225850975855,0.23253007377154541,0.2692455349626913,0.315779743171694,0.2943103438208968,0.3060367099923297,0.34823766949081947,0.2896876346630023,0.27269060407542145,0.32547259493732966,0.376797217796185,0.36397063309010264,0.2998414040908738,0.3763580916764872,0.2690014634615783,2017-07-30
31,0.4252863822408786,0.22745750201778733,0.2677220389901236,0.30960952991098944,0.28780296872675154,0.29774066687262346,0.3411574039734335,0.28740791232321333,0.2687875856725629,0.3219994269705891,0.3730248844405226,0.3532904589435098,0.2953424553827591,0.37337481071004364,0.2607353069372801,2017-08-06
32,0.4222323991537845,0.22850834585401672,0.27259001672231775,0.3109922281359371,0.2898798803611173,0.2968820351197512,0.34070889182211794,0.2918271263528208,0.2708196154439476,0.325505837651383,0.37388878972525785,0.3502624076403289,0.2970519828412751,0.3780127197427307,0.2599388256417293,2017-08-13
33,0.42667495807613326,0.23544183234396673,0.28308343995321933,0.3190688271564143,0.2995468837986489,0.30286530264641115,0.3464569940494927,0.3023360122745381,0.2782799006727797,0.33544240145024395,0.37910875970315744,0.3549032118287569,0.3047829069660882,0.3896519317343345,0.2659999900106727,2017-08-20
34,0.43730060064055004,0.2476345894154589,0.2979264857930651,0.33268377444246705,0.3149572915318327,0.314488336424524,0.35748583344609797,0.31777949691934537,0.29026922117989157,0.3507352524446643,0.3880659954499298,0.36653172255583183,0.31812445050918864,0.4070360062481803,0.2775976827447656,2017-08-27
35,0.4527940933508973,0.26446246264738993,0.31584228891031585,0.350681517464141,0.3342626728535695,0.3305477629913196,0.3728785497761262,0.33700139103404214,0.30588755433996667,0.3703094523224234,0.4001410056118924,0.38446536382166674,0.3366658362225667,0.4289072012062184,0.29340933658313645,2017-09-03
36,0.47183258726776955,0.28528943351760305,0.33555786590774833,0.37186720960176367,0.35562308214154964,0.3498366359794644,0.3917091768634191,0.35884349588074427,0.32423176570251167,0.393082221729552,0.41470977794730157,0.40800098495214393,0.35992544137522053,0.4539999037395795,0.31211641972110865,2017-09-10
37,0.49280707671837903,0.3090336798543675,0.3559461003592377,0.3947081029540346,0.3775174080238771,0.37101375410532905,0.4127095851076389,0.3820721046319413,0.3442817913493649,0.41767614752464693,0.4309784240149569,0.4356623244559351,0.386505002454076,0.48075274934540474,0.3325520360397866,2017-09-17
38,0.5137424527533462,0.33404302709586015,0.37606649516239327,0.4174991903308584,0.39883244937555606,0.3925661529952681,0.43417388777709764,0.4053569069006167,0.364867970109357,0.44233686791407767,0.4479357191170514,0.46498401812166057,0.41436745896589244,0.5072259947177887,0.3537432891237118,2017-09-24
39,0.5326396968038732,0.35862805187792973,0.3949907410243629,0.438534091562916,0.41848164503737034,0.4129696507029595,0.45436760892204403,0.4273612832757984,0.3848108708540031,0.46528540319065964,0.4645562446724848,0.4934361050213472,0.4414627554809182,0.5314551852364096,0.3747299523677578,2017-10-01
40,0.5474997903011622,0.3810993308364251,0.4117905286522944,0.4561197240032194,0.43537843385010355,0.4307000652820811,0.4715562725927267,0.44674861434651425,0.40293106245481825,0.48474277364720825,0.47981458210015693,0.5184886242270217,0.46574353053571765,0.5514758662809451,0.39455179916679833,2017-10-08
41,0.5566928315177804,0.400020003981548,0.42567601624836393,0.4692835385244112,0.4486415247994097,0.4444679649719025,0.48426316564711874,0.4623812291500292,0.41821128278225433,0.49923024000380367,0.4928105668976309,0.5379682641949238,0.4856247503901029,0.5656822934530527,0.41232664666591246,2017-10-15
42,0.5602713330446609,0.41510438133171496,0.4364884892627012,0.47812748813567696,0.45832523693301896,0.45405389648251615,0.4921864436835469,0.4740282528391505,0.43037342710959986,0.5086375423810181,0.5032149357833361,0.5513273017137512,0.5005039893537682,0.574103703872358,0.4275280311432293,2017-10-22
43,0.5587668828622618,0.42639457397911773,0.44424894959747274,0.48284118041235463,0.46475030866399825,0.45954308792567444,0.49535881169954443,0.48171702502523495,0.4393498692568476,0.5132441018446527,0.510860992283283,0.5584809074949874,0.509904511428836,0.5772349033350224,0.43973078157295575,2017-10-29
44,0.55271110361641,0.43393271673527306,0.4489784121589303,0.48361422292978185,0.46823749768322676,0.4610207894595412,0.4938129989002711,0.4854749040037537,0.4450729982739865,0.5133293676573937,0.5155820516866382,0.5593442857446109,0.5133495806174293,0.5755707313252448,0.4485097342587271,2017-11-05
45,0.5426458032807386,0.4377724277741439,0.45070377144865614,0.4806939432694663,0.4691050973519558,0.4585870358541235,0.4876010588448549,0.48533938747682015,0.4474844736586372,0.5091847870930704,0.5172222433994458,0.5538644275303201,0.5105163093895299,0.5696110381186044,0.45345845013286235,2017-11-12
46,0.5293392697089814,0.43822266811179045,0.44958266003290887,0.47460249800134674,0.4676166044564777,0.4526706109566409,0.47720473939904956,0.4815734319284539,0.4467320916089683,0.5013685939420393,0.5158661583956402,0.5426951332407774,0.5022294888075954,0.5599670934218939,0.45458684900583,2017-11-19
47,0.5137820295001071,0.4358429599744229,0.4459010002996976,0.4659437525249246,0.46398174534636133,0.4440228914308786,0.463527436141849,0.4746612306111276,0.4431659248417356,0.49070081258131887,0.5118343462566114,0.5271837766475981,0.4898324969399953,0.54735949989712,0.4523134126963727,2017-11-26
48,0.49697394625889496,0.43120335251717473,0.4399501045289238,0.45532158569106373,0.4584079872921855,0.43340880716240365,0.44749025950725296,0.46509627168667084,0.43714454439844636,0.47801246610116377,0.505457269987651,0.5087068708999604,0.47467124925672627,0.5325134536557219,0.44707378810325193,2017-12-03
49,0.47991484158288483,0.42487388339689747,0.4320212886053858,0.44333091693199517,0.45110279014620247,0.42159325852564944,0.43001430535042073,0.4533720401462296,0.42902651847024686,0.4641345608515284,0.4970653955179306,0.4886409065318367,0.45808366531559697,0.5161541326916217,0.439303649388792,2017-12-10
50,0.4633493686903444,0.4173547452163173,0.4224277659667755,0.4303918384196864,0.4422285519471933,0.40916188374273527,0.4119321119572351,0.43996276101136916,0.41915310104440107,0.44979641606187637,0.487006949568144,0.4682250004860309,0.44104959966519497,0.49889666212762357,0.42960428024828107,2017-12-17
51,0.4471639177705582,0.4089112055930033,0.41155640282910755,0.41676538819194575,0.43179610458521983,0.39609736984619404,0.39377835277678497,0.42527787808006456,0.4078073094994234,0.4353853246640163,0.47568989757258284,0.4482362113782309,0.4240544395715853,0.4809860024494239,0.41913399475747515,2017-12-24
52,0.4310646252935394,0.3997591928383975,0.39980953407799885,0.4027068083370863,0.41978444779504925,0.38225577113384684,0.3760251432277427,0.4097132296982365,0.3952599302718322,0.4212167467015173,0.4635347513819017,0.42935455562474045,0.4075474018985596,0.46258937159721975,0.40916809536799664,2017-12-31
53,0.4147576277293011,0.3901146352639419,0.3875894945990666,0.3884714274433632,0.4061725813114486,0.3674931419035148,0.35914459872878096,0.3936646542118056,0.3817817497981461,0.4076061422179486,0.4509620228467552,0.4122600496418632,0.3919777035099089,0.443873987511208,0.4009818845314678,2018-01-07
54,0.39798985483162497,0.3801979574905483,0.37529901260509674,0.3743705363575211,0.3909778454220833,0.35171100139201417,0.34360660513355207,0.3775425741128042,0.36767058466678537,0.39486514766671255,0.43841554586005066,0.3976388438466447,0.37785734181041924,0.4250286690217816,0.39580370191343794,2018-01-14
55,0.38109808880330553,0.37029459874219933,0.36334650364199406,0.3608676241753361,0.37477196748362085,0.335468271308651,0.3298488097930474,0.3619682920555372,0.35361509524788104,0.38325011211526305,0.4266763805065538,0.38626578353493535,0.36598446446746824,0.4065545740702345,0.3941828265150894,2018-01-21
56,0.36486290233804963,0.3607389136329242,0.35214466226537366,0.34845180960489924,0.3585437820630486,0.31981848683171243,0.3182846046009043,0.34772177174741736,0.3405980031705205,0.37297578776018825,0.41677930757268017,0.3789824458503079,0.35723870178146777,0.38918785687123303,0.3961576287771622,2018-01-28
57,0.3500757057038597,0.3518664513137797,0.34210628752629724,0.33761221135430153,0.3432923096832805,0.3058272618350132,0.3093267891209861,0.33558685147403355,0.32960921117922026,0.3642559109827587,0.4097653038247293,0.37663203755970986,0.352499689948823,0.3736704103599077,0.40175400251100607,2018-02-04
58,0.3375280105544,0.34401284441624597,0.33364426377369566,0.3288386853472641,0.33001638754289925,0.2945599050638985,0.30338816291731685,0.3263469311996453,0.3216379796033413,0.3573044431173044,0.4066743887676436,0.3800567365889107,0.3526160191856525,0.3607440553695122,0.4109973916796911,2018-02-11
59,0.32804992334539096,0.3375455043299575,0.327203945967367,0.32262807724942066,0.31964506618467475,0.28696557103947307,0.3008815256150908,0.3206185537150051,0.31742901855345373,0.3524209790941476,0.408182178183208,0.3897070686226437,0.3578304721330151,0.35112316548271305,0.4237419950721127,2018-02-18
60,0.32256813237251664,0.33291136742643107,0.3233119453807892,0.31948109005089964,0.31293275803266246,0.28370274330906003,0.30221967699257835,0.31860070887705716,0.3171150616864128,0.3501194082517426,0.4140523831355547,0.40505346637846373,0.3678346805463875,0.3454534287125569,0.439413477759529,2018-02-25
61,0.32202418810969474,0.3305696075170088,0.3225073771475551,0.31989846719432596,0.3106070018994007,0.28538517647485745,0.30781541685160524,0.3204281327852412,0.32073467067877703,0.35094659591750177,0.42390838923579927,0.4254155441967913,0.38230019218460176,0.344369963619508,0.4573715613139531,2018-03-04
62,0.32735964103084325,0.3309793984130328,0.32532935640125743,0.3243787147694641,0.313395336597428,0.2926266251390638,0.31808154499399743,0.3262355615389971,0.3283264072071051,0.35544940741883757,0.43737358209505717,0.45011291641804657,0.400898354569346,0.34850788876403094,0.47697596730739805,2018-03-11
63,0.33945830192584914,0.3345764272887805,0.33228952006941864,0.3332709482857637,0.3219712876983343,0.3059881598426897,0.33339798216667205,0.33612527628513345,0.3398931164919693,0.36414548635579425,0.45404138642464126,0.4784326853733289,0.4231227715148033,0.35845607119038553,0.4975859254793388,2018-03-18
64,0.3586285743632368,0.34156232426055533,0.3436256698747378,0.34668356946735723,0.33647010957578366,0.325505825924981,0.353816991528119,0.349876126990909,0.3550817099271298,0.37726126598962517,0.4732066503434476,0.5093379536133712,0.44796290445972786,0.37434245653548853,0.5185557641916485,2018-03-25
65,0.3848485827130465,0.3520043725427849,0.3594184282960536,0.36470316479739273,0.35671809318897935,0.3509143084078554,0.3792027633700565,0.3670813166821109,0.3733347957021665,0.3948560271481156,0.4939928413655275,0.5416058503750594,0.4743194452586783,0.3960304251904107,0.5392369984541849,2018-04-01
66,0.41809252511158757,0.3659682582849278,0.3797465493250219,0.387416320759018,0.38253785665734197,0.3819447098561806,0.4094172522453585,0.3873318414841615,0.3940925533277255,0.4169870636143757,0.515521389697361,0.5740112941151235,0.5010930857662136,0.4233802124950143,0.5589811098327453,2018-04-08
67,0.4583238958645369,0.38351423147593244,0.40468230855392884,0.4146538653833211,0.41374388411408985,0.41832005674947936,0.4443148235065717,0.4102155158435033,0.4167933317707205,0.4437042050053367,0.5369137494854223,0.605329217096508,0.5271846298637757,0.45624405109056343,0.5771395501513692,2018-04-15
68,0.5043404132793132,0.40411047878989625,0.43359240590296866,0.44491715775828145,0.4492647706859152,0.45888379266107593,0.4829232872390888,0.43497363106769354,0.4406761117512678,0.47424434339456123,0.557293982229667,0.6343360552450799,0.5514960557185165,0.49360258341221525,0.5930605319987364,2018-04-22
69,0.5527421406592664,0.4261090626124156,0.4645134299254531,0.4762769294432129,0.48635908362867597,0.500821221197279,0.5227122782684644,0.460194232633758,0.4646040362420263,0.5063118669587678,0.5757910646654283,0.6598110791070386,0.5729300424314208,0.5327933793144506,0.6060861615401574,2018-04-29
70,0.599885678715633,0.4477383978448841,0.4953346155816225,0.5068036910636626,0.5221003796694699,0.5411339524120835,0.5609788122479878,0.48439299755192733,0.48739861182047817,0.5374413886504203,0.5915345180520624,0.680533873256041,0.5903892784846316,0.5709719843081745,0.6155578684536597,2018-05-06
71,0.64212762815965,0.46722689938869544,0.5239451978317176,0.5345796486734649,0.5535622155353952,0.5768235963594852,0.5950199048309484,0.5060856028324322,0.5078813450641062,0.565167521421983,0.6036538636489254,0.6952840222657437,0.6027792998165064,0.6052939439042925,0.620817082417271,2018-05-13
72,0.6760786741193179,0.4828950869611433,0.5483245420549536,0.5579470666423256,0.5780412940654173,0.6051058988920303,0.6223065536554215,0.5238691529677861,0.5249116734862719,0.5872069542856101,0.6113543280684579,0.7029739761170162,0.6092771599150753,0.6331024704356492,0.6212569975798629,2018-05-20
73,0.7001589807607331,0.49371941083914195,0.5670938833914164,0.5755033977204027,0.5944234679448379,0.6247215881642859,0.6415487806116843,0.5369206436700921,0.5376191622777566,0.6025730429973051,0.6143802786198103,0.7034623946067465,0.609551921068574,0.6530772579633713,0.6166394522051377,2018-05-27
74,0.713573726843467,0.49896088666387206,0.5791529222846227,0.5858568159899435,0.6022840180282432,0.635072982399935,0.651994139166324,0.5446686475199444,0.5452505673590555,0.6108416821960124,0.6127099804943101,0.6970184360777724,0.6033245382648897,0.6644778125489046,0.6068862151245736,2018-06-03
75,0.715531269786573,0.4978816823307539,0.5834024867321295,0.5876160939942772,0.6012010167837838,0.6355650787149563,0.6528923593439891,0.5465427557760679,0.5470531191761401,0.611591044337636,0.6063226459761504,0.683912921052343,0.5903159664919096,0.6665659880124851,0.5919197027561012,2018-06-10
76,0.7052747389690461,0.48976619589753834,0.5787707625893076,0.5801535289498541,0.5907786595200618,0.6256336197062902,0.6435234320827193,0.5419924998110422,0.5422942047561498,0.6044208959220079,0.5952086224105901,0.6644285938432736,0.5704862311868456,0.6586296483095055,0.571678895232784,2018-06-17
